User,Closeness Centrality
p5051,0.6004329420556124
p2492,0.6004329420556124
p3143,0.6004329420556124
p5476,0.6004329420556124
p5568,0.600155044251942
p3027,0.600155044251942
p5522,0.6000856099898662
p3977,0.6000161917921695
p3074,0.5998080335296222
p5267,0.599530713742982
p5306,0.599530713742982
p5046,0.5994614238598565
p3086,0.5993921499910335
p2938,0.5993228921309618
p4020,0.5993228921309618
p4982,0.59918442441488
p4808,0.59918442441488
p4810,0.59918442441488
p4807,0.59918442441488
p2758,0.5991152145477804
p2868,0.5991152145477804
p5195,0.5991152145477804
p5175,0.5991152145477804
p5140,0.5991152145477804
p5072,0.5991152145477804
p2619,0.5991152145477804
p5133,0.5991152145477804
p5227,0.5991152145477804
p5228,0.5991152145477804
p5105,0.5991152145477804
p5102,0.5991152145477804
p5259,0.5991152145477804
p5129,0.5991152145477804
p5146,0.5991152145477804
p5261,0.5991152145477804
p3190,0.5991152145477804
p5268,0.5991152145477804
p5136,0.5991152145477804
p5229,0.5991152145477804
p5111,0.5991152145477804
p5204,0.5991152145477804
p5294,0.5991152145477804
p4801,0.5991152145477804
p5008,0.5991152145477804
p5069,0.5991152145477804
p5203,0.5991152145477804
p5090,0.5991152145477804
p5244,0.5991152145477804
p5073,0.5991152145477804
p5092,0.5991152145477804
p5145,0.5991152145477804
p5293,0.5991152145477804
p5052,0.5991152145477804
p5262,0.5991152145477804
p5289,0.5991152145477804
p5194,0.5991152145477804
p5189,0.5991152145477804
p5258,0.5991152145477804
p4106,0.5991152145477804
p2485,0.5991152145477804
p5074,0.5991152145477804
p5246,0.5991152145477804
p5076,0.5991152145477804
p5132,0.5991152145477804
p3082,0.5991152145477804
p2354,0.5991152145477804
p3823,0.5991152145477804
p5113,0.5991152145477804
p5068,0.5991152145477804
p5186,0.5991152145477804
p5135,0.5991152145477804
p5137,0.5991152145477804
p5249,0.5991152145477804
p5190,0.5991152145477804
p5110,0.5991152145477804
p5243,0.5991152145477804
p142,0.5991152145477804
p2691,0.5991152145477804
p4005,0.5991152145477804
p4175,0.5991152145477804
p5134,0.5991152145477804
p5291,0.5991152145477804
p5106,0.5991152145477804
p5067,0.5991152145477804
p3080,0.5991152145477804
p5255,0.5991152145477804
p5107,0.5991152145477804
p5187,0.5991152145477804
p5178,0.5991152145477804
p879,0.5991152145477804
p5048,0.5991152145477804
p4861,0.5991152145477804
p5148,0.5991152145477804
p5065,0.5991152145477804
p5177,0.5991152145477804
p5193,0.5991152145477804
p3209,0.5991152145477804
p5103,0.5991152145477804
p5286,0.5991152145477804
p5269,0.5991152145477804
p5234,0.5991152145477804
p5225,0.5991152145477804
p5207,0.5991152145477804
p5180,0.5991152145477804
p5120,0.5991152145477804
p5049,0.5991152145477804
p5109,0.5991152145477804
p5248,0.5991152145477804
p5131,0.5991152145477804
p5350,0.5991152145477804
p4800,0.5991152145477804
p4522,0.5991152145477804
p5179,0.5991152145477804
p5256,0.5991152145477804
p5200,0.5991152145477804
p5089,0.5991152145477804
p5247,0.5991152145477804
p5468,0.5991152145477804
p5191,0.5991152145477804
p5083,0.5991152145477804
p5121,0.5991152145477804
p5138,0.5991152145477804
p5143,0.5991152145477804
p5172,0.5991152145477804
p5077,0.5991152145477804
p5142,0.5991152145477804
p4702,0.5991152145477804
p5168,0.5991152145477804
p5038,0.5991152145477804
p5196,0.5991152145477804
p2460,0.5991152145477804
p5011,0.5991152145477804
p5553,0.5991152145477804
p5053,0.5991152145477804
p4873,0.5991152145477804
p2617,0.5991152145477804
p5171,0.5991152145477804
p5050,0.5991152145477804
p5181,0.5991152145477804
p2933,0.5991152145477804
p5104,0.5991152145477804
p5292,0.5991152145477804
p5128,0.5991152145477804
p5112,0.5991152145477804
p5058,0.5991152145477804
p5066,0.5991152145477804
p5141,0.5991152145477804
p5101,0.5991152145477804
p5095,0.5991152145477804
p3943,0.5991152145477804
p5250,0.5991152145477804
p4178,0.5991152145477804
p3047,0.5991152145477804
p5115,0.5991152145477804
p3825,0.5991152145477804
p5198,0.5991152145477804
p5184,0.5991152145477804
p5071,0.5991152145477804
p5091,0.5991152145477804
p5130,0.5991152145477804
p5025,0.5991152145477804
p5108,0.5991152145477804
p5226,0.5991152145477804
p5043,0.5991152145477804
p5230,0.5991152145477804
p5188,0.5991152145477804
p5170,0.5991152145477804
p5185,0.5991152145477804
p2869,0.5991152145477804
p4697,0.5991152145477804
p5040,0.5991152145477804
p2867,0.5991152145477804
p5231,0.5991152145477804
p4967,0.5991152145477804
p5087,0.5991152145477804
p3000,0.5991152145477804
p3077,0.5991152145477804
p3081,0.5991152145477804
p4711,0.5991152145477804
p4026,0.5991152145477804
p5093,0.5991152145477804
p2934,0.5991152145477804
p5082,0.5991152145477804
p4802,0.5991152145477804
p5307,0.5991152145477804
p2932,0.5991152145477804
p5263,0.5991152145477804
p5079,0.5991152145477804
p5096,0.5991152145477804
p5233,0.5991152145477804
p5119,0.5991152145477804
p5208,0.5991152145477804
p5199,0.5991152145477804
p5205,0.5991152145477804
p5202,0.5991152145477804
p5080,0.5991152145477804
p5116,0.5991152145477804
p2535,0.5991152145477804
p4701,0.5991152145477804
p4712,0.5991152145477804
p5257,0.5991152145477804
p5169,0.5991152145477804
p5070,0.5991152145477804
p5245,0.5991152145477804
p5147,0.5991152145477804
p4523,0.5991152145477804
p5174,0.5991152145477804
p5056,0.5991152145477804
p5124,0.5991152145477804
p5288,0.5991152145477804
p5123,0.5991152145477804
p5075,0.5991152145477804
p2483,0.5991152145477804
p5084,0.5991152145477804
p5117,0.5991152145477804
p5290,0.5991152145477804
p5078,0.5991152145477804
p3079,0.5991152145477804
p5197,0.5991152145477804
p5176,0.5991152145477804
p4986,0.5991152145477804
p5173,0.5991152145477804
p5144,0.5991152145477804
p3083,0.5991152145477804
p565,0.5990460206672528
p136,0.598976842767759
p2612,0.5989076808437629
p2117,0.5974589610029843
p2037,0.5974589610029843
p4525,0.5972525729687844
p1420,0.5969089095974922
p1204,0.5964970352420688
p1153,0.5961542405548427
p2769,0.5949916799480824
p917,0.5948552061411099
p487,0.5941057178795496
p1530,0.5934260019389518
p916,0.5932223903411
p1057,0.59268010854681
p1073,0.5926123930245539
p1072,0.5926123930245539
p2805,0.5924770083896748
p977,0.5924770083896748
p2789,0.5924770083896748
p3346,0.5924770083896748
p1386,0.5924770083896748
p3348,0.5924770083896748
p629,0.5924770083896748
p4088,0.5924770083896748
p2191,0.5924770083896748
p2195,0.5924770083896748
p1350,0.5924770083896748
p909,0.5924770083896748
p2680,0.5924770083896748
p1743,0.5924093392664506
p908,0.5915985138234855
p5434,0.5915310452126827
p1443,0.591328731681857
p2389,0.5908572045278132
p4567,0.5908572045278132
p4911,0.5908572045278132
p1914,0.5908572045278132
p4821,0.5908572045278132
p1064,0.5905880979160157
p5351,0.5902520591689796
p2348,0.5899835033779682
p4615,0.5897822468528522
p1266,0.5895811275870881
p1125,0.5895141183096446
p965,0.5889785919431565
p4538,0.5875774534066733
p2234,0.5874443592442843
p1324,0.5873778347712371
p2027,0.5871118874806054
p2026,0.5871118874806054
p5587,0.586979004124643
p1532,0.5867797918374804
p5433,0.5865807147240495
p2138,0.5863154886053703
p5451,0.5861829654684306
p5453,0.5861829654684306
p5581,0.5859842930517323
p2287,0.5858519195738869
p2286,0.5858519195738869
p22,0.5857196058887029
p5432,0.5852569782733323
p1314,0.5851909482650655
p2214,0.5842680901095363
p2380,0.5838077516964836
p1163,0.5831513823090009
p1354,0.5830858265355975
p1440,0.5826273484917055
p939,0.5824964871635026
p4884,0.5822349407809854
p2059,0.5819736291666097
p1107,0.5814517089790268
p1554,0.5813865347696473
p108,0.5811910997756075
p1694,0.5811910997756075
p1997,0.5811259839725963
p1684,0.5809957961296452
p2383,0.580735595358832
p2644,0.5800212434942587
p2486,0.5798915501087158
p1746,0.5798915501087158
p2385,0.5797619147093732
p4556,0.5797619147093732
p2829,0.579567570249445
p2673,0.579567570249445
p1333,0.5793733560399227
p4044,0.5791146061460848
p1641,0.5790499547806205
p62,0.5787269143595435
p2723,0.5787269143595435
p902,0.5784042341731149
p2616,0.578210798723305
p4902,0.578210798723305
p2740,0.578210798723305
p428,0.5780174926112898
p2032,0.5779530859599319
p1887,0.5779530859599319
p3415,0.5777599520966202
p1866,0.5775669472687944
p4047,0.5773740713471819
p2003,0.5771813242026828
p1248,0.5771171037493639
p2208,0.5767962157294866
p4100,0.5763475715259079
p1797,0.5763475715259079
p4991,0.5763475715259079
p863,0.5763475715259079
p2990,0.5763475715259079
p4148,0.5763475715259079
p2744,0.5763475715259079
p3064,0.5763475715259079
p5361,0.5763475715259079
p4141,0.5763475715259079
p2995,0.5762195156304403
p2561,0.5760915166265794
p2057,0.5758356891420936
p4104,0.5756439675875266
p3062,0.575516224127313
p4655,0.575516224127313
p3059,0.575516224127313
p2184,0.575516224127313
p2724,0.5753247152068558
p2342,0.5753247152068558
p4133,0.5751971133847971
p4192,0.5751971133847971
p3199,0.5751971133847971
p519,0.5749420794709758
p1740,0.5749420794709758
p1007,0.5748783563255647
p2175,0.5748783563255647
p1517,0.5748783563255647
p5469,0.5746872716134739
p1704,0.5744963138890633
p2174,0.5744963138890633
p1499,0.5744963138890633
p1707,0.5744963138890633
p1557,0.5744963138890633
p1556,0.5744963138890633
p1710,0.5744963138890633
p1336,0.5744326895118675
p4527,0.5743054830257884
p1339,0.5741783328662654
p969,0.5740512389958948
p1518,0.5739877131574623
p1391,0.5739877131574623
p1194,0.5739877131574623
p2918,0.5738607036507616
p38,0.5736702947461603
p1644,0.5736702947461603
p1393,0.573606853187438
p5542,0.5735434256590267
p5572,0.5735434256590267
p3175,0.5734166126745242
p2709,0.5734166126745242
p3149,0.5734166126745242
p3087,0.5734166126745242
p2472,0.5734166126745242
p5122,0.5734166126745242
p4018,0.5734166126745242
p3295,0.5734166126745242
p4049,0.5734166126745242
p2343,0.5734166126745242
p5270,0.5734166126745242
p3293,0.5734166126745242
p3186,0.5734166126745242
p5368,0.5734166126745242
p3195,0.5734166126745242
p2775,0.5734166126745242
p5125,0.5734166126745242
p5126,0.5734166126745242
p3228,0.5734166126745242
p5276,0.5734166126745242
p5372,0.5734166126745242
p1326,0.5732898557554472
p1802,0.5730998254181988
p5365,0.5730998254181988
p1739,0.5727833879904377
p1738,0.5727833879904377
p5471,0.5726569108415577
p5369,0.5726569108415577
p5470,0.5726569108415577
p3262,0.5726569108415577
p2946,0.5726569108415577
p3197,0.5726569108415577
p3102,0.5724041240354696
p4900,0.5724041240354696
p4901,0.5724041240354696
p4540,0.5724041240354696
p1322,0.5723409622010933
p1544,0.572151560305268
p3976,0.572151560305268
p1141,0.572151560305268
p1668,0.5720253620013684
p1130,0.5719622837235936
p5617,0.5717101096662891
p5618,0.5717101096662891
p5616,0.5717101096662891
p1760,0.571584106005555
p1553,0.5714581578744459
p1720,0.5714581578744459
p1527,0.5714581578744459
p1722,0.5714581578744459
p2016,0.5714581578744459
p1730,0.5714581578744459
p1652,0.5714581578744459
p3770,0.5713322652362625
p4984,0.5713322652362625
p2330,0.5713322652362625
p415,0.5713322652362625
p2277,0.5712693397155579
p2317,0.5712693397155579
p5555,0.5712693397155579
p5560,0.5712693397155579
p5585,0.5712064280543371
p530,0.5711435302480217
p4517,0.5709549199127534
p2454,0.5709549199127534
p4903,0.5709549199127534
p878,0.5709549199127534
p5561,0.5709549199127534
p2930,0.5709549199127534
p5563,0.5709549199127534
p4923,0.5709549199127534
p1318,0.5705780727074867
p2272,0.570515313198857
p2583,0.570515313198857
p1465,0.5701390458859475
p966,0.5700137337158534
p920,0.5694505099574473
p5384,0.5693879982378186
p1131,0.5693879982378186
p11,0.5692630159630585
p1683,0.568763635061945
p2011,0.5685142730254188
p2292,0.5685142730254188
p1736,0.5684519666773421
p1478,0.5682651295477851
p396,0.5682028777945345
p320,0.5682028777945345
p2778,0.567954007111679
p476,0.5678918235011121
p4996,0.5678918235011121
p302,0.5678918235011121
p2761,0.5678296535056553
p2230,0.5677674971208372
p2721,0.5677053543421888
p2410,0.567643225165243
p1104,0.567643225165243
p276,0.567643225165243
p1678,0.567456919199979
p4820,0.5671466808755571
p2402,0.5671466808755571
p923,0.5671466808755571
p2687,0.5668367815908866
p2674,0.5668367815908866
p2676,0.5668367815908866
p1030,0.5668367815908866
p1121,0.5668367815908866
p2521,0.5668367815908866
p2566,0.5668367815908866
p1449,0.5663416465521001
p3043,0.5662798154863702
p1009,0.5662798154863702
p1433,0.5660944032684757
p4535,0.5656005637585092
p2682,0.5656005637585092
p2587,0.565477238478867
p2767,0.565477238478867
p2771,0.565477238478867
p2768,0.565477238478867
p2747,0.565477238478867
p580,0.565477238478867
p2732,0.565477238478867
p2736,0.565477238478867
p1695,0.5652307491905855
p2718,0.5651691604410142
p2813,0.5651691604410142
p1088,0.5651691604410142
p2599,0.5651691604410142
p2477,0.5651691604410142
p543,0.5651691604410142
p2754,0.5650460231981489
p1137,0.5650460231981489
p1158,0.564676933204225
p1024,0.5646154650789101
p609,0.5645540103344118
p4609,0.5645540103344118
p613,0.5645540103344118
p187,0.5645540103344118
p611,0.5645540103344118
p4611,0.5645540103344118
p610,0.5645540103344118
p5448,0.5645540103344118
p5450,0.5645540103344118
p2563,0.564492568966361
p4665,0.564492568966361
p2509,0.5643697263421368
p2622,0.5641242014190448
p577,0.5641242014190448
p2451,0.5641242014190448
p1232,0.5638788900307016
p1213,0.5637563143250267
p3099,0.5636950464541008
p3098,0.5636950464541008
p1389,0.5630830993809269
p2516,0.5630830993809269
p541,0.5627776238211261
p33,0.5627776238211261
p2726,0.5627776238211261
p2717,0.5627776238211261
p1529,0.5627165684781565
p539,0.5625944975266998
p2722,0.5625334819095936
p1387,0.5625334819095936
p895,0.5623505144410916
p3073,0.5622895517315203
p2766,0.5622895517315203
p4511,0.5622895517315203
p2720,0.5622895517315203
p4512,0.5622895517315203
p4042,0.5619240528625111
p4622,0.561863182575682
p4842,0.5618023254749426
p2010,0.5618023254749426
p4848,0.5618023254749426
p4837,0.5618023254749426
p1755,0.5618023254749426
p915,0.5618023254749426
p2012,0.5618023254749426
p2352,0.5614982376127099
p1372,0.5613159428545434
p4803,0.5612552042360448
p4722,0.5612552042360448
p4707,0.5612552042360448
p131,0.5612552042360448
p4634,0.5610730672234743
p5523,0.560951708208231
p67,0.560951708208231
p1604,0.56089104838577
p1628,0.56089104838577
p1601,0.56089104838577
p1632,0.56089104838577
p1612,0.56089104838577
p1624,0.56089104838577
p1599,0.56089104838577
p1627,0.56089104838577
p1630,0.56089104838577
p1610,0.56089104838577
p1636,0.56089104838577
p1634,0.56089104838577
p1625,0.56089104838577
p1609,0.56089104838577
p1600,0.56089104838577
p1595,0.56089104838577
p1629,0.56089104838577
p2442,0.56089104838577
p1603,0.56089104838577
p1607,0.56089104838577
p1598,0.56089104838577
p1622,0.56089104838577
p1605,0.56089104838577
p3039,0.56089104838577
p1626,0.56089104838577
p1606,0.56089104838577
p1596,0.56089104838577
p1635,0.56089104838577
p1608,0.56089104838577
p1638,0.56089104838577
p1633,0.56089104838577
p1623,0.56089104838577
p1597,0.56089104838577
p1611,0.56089104838577
p1631,0.56089104838577
p1602,0.56089104838577
p1637,0.56089104838577
p4906,0.5608304016810735
p4977,0.5608304016810735
p4978,0.5608304016810735
p1285,0.5607697680898869
p3412,0.5607697680898869
p1254,0.5605879459548672
p5366,0.5605273647752103
p4122,0.5605273647752103
p3185,0.5602246551760445
p1157,0.5601641524863555
p5571,0.5601036628634963
p4102,0.5601036628634963
p4737,0.5600431863032347
p5634,0.5599827228013396
p5027,0.5599827228013396
p5652,0.5599827228013396
p2652,0.5599827228013396
p5042,0.5599827228013396
p4015,0.5599827228013396
p2461,0.5599827228013396
p2710,0.5599827228013396
p5540,0.5599827228013396
p5219,0.5599827228013396
p2571,0.5599827228013396
p2537,0.5599827228013396
p2703,0.5599827228013396
p5637,0.5599827228013396
p5206,0.5599827228013396
p4993,0.5599827228013396
p2939,0.5599827228013396
p3044,0.5599827228013396
p2590,0.5599827228013396
p3595,0.5599827228013396
p2532,0.5599827228013396
p2569,0.5599827228013396
p4856,0.5599827228013396
p2449,0.5599827228013396
p2427,0.5599827228013396
p2779,0.5599827228013396
p5026,0.5599827228013396
p2365,0.5599827228013396
p5669,0.5599827228013396
p5085,0.5599827228013396
p4017,0.5599827228013396
p5029,0.5599827228013396
p5640,0.5599827228013396
p3137,0.5599827228013396
p5655,0.5599827228013396
p2500,0.5599827228013396
p2941,0.5599827228013396
p2697,0.5599827228013396
p4145,0.5599827228013396
p2731,0.5599827228013396
p2748,0.5599827228013396
p5301,0.5599827228013396
p2332,0.5599827228013396
p2626,0.5599827228013396
p5657,0.5599827228013396
p2440,0.5599827228013396
p2733,0.5599827228013396
p4099,0.5599827228013396
p5037,0.5599827228013396
p5644,0.5599827228013396
p2750,0.5599827228013396
p3409,0.5599827228013396
p5632,0.5599827228013396
p2624,0.5599827228013396
p4014,0.5599827228013396
p2523,0.5599827228013396
p2334,0.5599827228013396
p4235,0.5599827228013396
p3974,0.5599827228013396
p2643,0.5599827228013396
p2526,0.5599827228013396
p5209,0.5599827228013396
p5304,0.5599827228013396
p2498,0.5599827228013396
p2524,0.5599827228013396
p5298,0.5599827228013396
p2641,0.5599827228013396
p5647,0.5599827228013396
p2694,0.5599827228013396
p5628,0.5599827228013396
p2448,0.5599827228013396
p2780,0.5599827228013396
p2715,0.5599827228013396
p4016,0.5599827228013396
p2536,0.5599827228013396
p2696,0.5599827228013396
p2445,0.5599827228013396
p2734,0.5599827228013396
p2756,0.5599827228013396
p3527,0.5599827228013396
p3069,0.5599827228013396
p2936,0.5599827228013396
p5223,0.5599827228013396
p2749,0.5599827228013396
p2630,0.5599827228013396
p5064,0.5599827228013396
p3085,0.5599827228013396
p5013,0.5599827228013396
p5668,0.5599827228013396
p5285,0.5599827228013396
p2773,0.5599827228013396
p3106,0.5599827228013396
p2533,0.5599827228013396
p5679,0.5599827228013396
p3066,0.5599827228013396
p5086,0.5599827228013396
p2735,0.5599827228013396
p4101,0.5599827228013396
p3944,0.5599827228013396
p5638,0.5599827228013396
p5039,0.5599827228013396
p5035,0.5599827228013396
p4875,0.5599827228013396
p2698,0.5599827228013396
p2701,0.5599827228013396
p5118,0.5599827228013396
p4724,0.5599827228013396
p2739,0.5599827228013396
p5300,0.5599827228013396
p2631,0.5599827228013396
p2623,0.5599827228013396
p5220,0.5599827228013396
p4039,0.5599827228013396
p5041,0.5599827228013396
p2770,0.5599827228013396
p5630,0.5599827228013396
p1288,0.5599827228013396
p5646,0.5599827228013396
p5010,0.5599827228013396
p2776,0.5599827228013396
p5648,0.5599827228013396
p2436,0.5599827228013396
p5649,0.5599827228013396
p5633,0.5599827228013396
p5675,0.5599827228013396
p2702,0.5599827228013396
p4798,0.5599827228013396
p4298,0.5599827228013396
p5627,0.5599827228013396
p5667,0.5599827228013396
p2727,0.5599827228013396
p2764,0.5599827228013396
p2982,0.5599827228013396
p5653,0.5599827228013396
p4019,0.5599827228013396
p5643,0.5599827228013396
p5305,0.5599827228013396
p2690,0.5599827228013396
p5222,0.5599827228013396
p5055,0.5599827228013396
p5044,0.5599827228013396
p5673,0.5599827228013396
p2625,0.5599827228013396
p2777,0.5599827228013396
p5028,0.5599827228013396
p2530,0.5599827228013396
p4983,0.5599827228013396
p2743,0.5599827228013396
p5192,0.5599827228013396
p2741,0.5599827228013396
p2335,0.5599827228013396
p3127,0.5599827228013396
p4034,0.5599827228013396
p5088,0.5599827228013396
p2621,0.5599827228013396
p2725,0.5599827228013396
p2695,0.5599827228013396
p5674,0.5599827228013396
p5047,0.5599827228013396
p5654,0.5599827228013396
p5671,0.5599827228013396
p2528,0.5599827228013396
p4871,0.5599827228013396
p5651,0.5599827228013396
p2474,0.5599827228013396
p3103,0.5599827228013396
p5622,0.5599827228013396
p5525,0.5599827228013396
p5024,0.5599827228013396
p5639,0.5599827228013396
p2873,0.5599827228013396
p5670,0.5599827228013396
p4992,0.5599827228013396
p2647,0.5599827228013396
p5260,0.5599827228013396
p2926,0.5599827228013396
p5014,0.5599827228013396
p5295,0.5599827228013396
p2439,0.5599827228013396
p2719,0.5599827228013396
p5302,0.5599827228013396
p45,0.5599827228013396
p5036,0.5599827228013396
p5504,0.5599827228013396
p2755,0.5599827228013396
p5626,0.5599827228013396
p2729,0.5599827228013396
p5636,0.5599827228013396
p5678,0.5599827228013396
p5224,0.5599827228013396
p5642,0.5599827228013396
p5057,0.5599827228013396
p3128,0.5599827228013396
p5645,0.5599827228013396
p5297,0.5599827228013396
p2501,0.5599827228013396
p2693,0.5599827228013396
p2742,0.5599827228013396
p3410,0.5599827228013396
p2611,0.5599827228013396
p2484,0.5599827228013396
p4879,0.5599827228013396
p2686,0.5599827228013396
p5299,0.5599827228013396
p5656,0.5599827228013396
p2763,0.5599827228013396
p4513,0.5599827228013396
p2983,0.5599827228013396
p5676,0.5599827228013396
p2993,0.5599827228013396
p2753,0.5599827228013396
p5677,0.5599827228013396
p2692,0.5599827228013396
p5641,0.5599827228013396
p2738,0.5599827228013396
p2760,0.5599827228013396
p2883,0.5599827228013396
p3140,0.5599827228013396
p5296,0.5599827228013396
p2497,0.5599827228013396
p2662,0.5599827228013396
p2746,0.5599827228013396
p2751,0.5599827228013396
p2522,0.5599827228013396
p2620,0.5599827228013396
p5635,0.5599827228013396
p2499,0.5599827228013396
p2921,0.5599827228013396
p5182,0.5599827228013396
p2757,0.5599827228013396
p2759,0.5599827228013396
p5629,0.5599827228013396
p1111,0.5599827228013396
p5012,0.5599827228013396
p4477,0.5599827228013396
p2935,0.5599827228013396
p5045,0.5599827228013396
p2629,0.5599827228013396
p5625,0.5599827228013396
p2525,0.5599827228013396
p5509,0.5599827228013396
p5650,0.5599827228013396
p3094,0.5599827228013396
p2567,0.5599827228013396
p2487,0.5599827228013396
p2892,0.5599827228013396
p2886,0.5599827228013396
p5672,0.5599827228013396
p2716,0.5599827228013396
p5621,0.5599827228013396
p5183,0.5599827228013396
p2329,0.5599827228013396
p2708,0.5599827228013396
p2762,0.5599827228013396
p5569,0.5599222723535822
p4896,0.5597409992928731
p3885,0.5597409992928731
p1875,0.5597409992928731
p3937,0.5597409992928731
p3466,0.5597409992928731
p4919,0.5597409992928731
p3754,0.5597409992928731
p1768,0.5597409992928731
p3285,0.5597409992928731
p3737,0.5597409992928731
p4074,0.5597409992928731
p2851,0.5597409992928731
p1989,0.5597409992928731
p3486,0.5597409992928731
p4677,0.5597409992928731
p4917,0.5597409992928731
p3009,0.5597409992928731
p4533,0.5597409992928731
p1593,0.5597409992928731
p3318,0.5597409992928731
p3434,0.5597409992928731
p3419,0.5597409992928731
p3884,0.5597409992928731
p4412,0.5597409992928731
p3710,0.5597409992928731
p3875,0.5597409992928731
p4470,0.5597409992928731
p4625,0.5597409992928731
p3651,0.5597409992928731
p3325,0.5597409992928731
p3576,0.5597409992928731
p3902,0.5597409992928731
p2860,0.5597409992928731
p4718,0.5597409992928731
p3588,0.5597409992928731
p3657,0.5597409992928731
p3377,0.5597409992928731
p5399,0.5597409992928731
p1779,0.5597409992928731
p4843,0.5597409992928731
p3673,0.5597409992928731
p3156,0.5597409992928731
p3698,0.5597409992928731
p4139,0.5597409992928731
p3238,0.5597409992928731
p4067,0.5597409992928731
p4627,0.5597409992928731
p3677,0.5597409992928731
p3703,0.5597409992928731
p3894,0.5597409992928731
p3932,0.5597409992928731
p405,0.5597409992928731
p3401,0.5597409992928731
p1773,0.5597409992928731
p3747,0.5597409992928731
p3664,0.5597409992928731
p3939,0.5597409992928731
p3448,0.5597409992928731
p3753,0.5597409992928731
p3584,0.5597409992928731
p5161,0.5597409992928731
p1849,0.5597409992928731
p3457,0.5597409992928731
p3837,0.5597409992928731
p4449,0.5597409992928731
p1980,0.5597409992928731
p4998,0.5597409992928731
p4458,0.5597409992928731
p4119,0.5597409992928731
p3864,0.5597409992928731
p3116,0.5597409992928731
p4071,0.5597409992928731
p4939,0.5597409992928731
p3582,0.5597409992928731
p3315,0.5597409992928731
p3921,0.5597409992928731
p3723,0.5597409992928731
p5374,0.5597409992928731
p4721,0.5597409992928731
p3117,0.5597409992928731
p3848,0.5597409992928731
p3580,0.5597409992928731
p3374,0.5597409992928731
p3695,0.5597409992928731
p3750,0.5597409992928731
p3469,0.5597409992928731
p3270,0.5597409992928731
p1789,0.5597409992928731
p4891,0.5597409992928731
p3854,0.5597409992928731
p4530,0.5597409992928731
p1987,0.5597409992928731
p3860,0.5597409992928731
p5378,0.5597409992928731
p4529,0.5597409992928731
p2898,0.5597409992928731
p3567,0.5597409992928731
p3669,0.5597409992928731
p3755,0.5597409992928731
p3668,0.5597409992928731
p1824,0.5597409992928731
p1907,0.5597409992928731
p3569,0.5597409992928731
p4574,0.5597409992928731
p1613,0.5597409992928731
p3678,0.5597409992928731
p3388,0.5597409992928731
p5159,0.5597409992928731
p4422,0.5597409992928731
p3694,0.5597409992928731
p3575,0.5597409992928731
p1831,0.5597409992928731
p3626,0.5597409992928731
p5379,0.5597409992928731
p2861,0.5597409992928731
p4461,0.5597409992928731
p4464,0.5597409992928731
p406,0.5597409992928731
p3911,0.5597409992928731
p3403,0.5597409992928731
p4583,0.5597409992928731
p3307,0.5597409992928731
p3115,0.5597409992928731
p3455,0.5597409992928731
p2895,0.5597409992928731
p3685,0.5597409992928731
p4050,0.5597409992928731
p4220,0.5597409992928731
p2818,0.5597409992928731
p3906,0.5597409992928731
p3390,0.5597409992928731
p3467,0.5597409992928731
p4675,0.5597409992928731
p3858,0.5597409992928731
p4952,0.5597409992928731
p1990,0.5597409992928731
p2394,0.5597409992928731
p3904,0.5597409992928731
p3426,0.5597409992928731
p3013,0.5597409992928731
p5373,0.5597409992928731
p1780,0.5597409992928731
p4086,0.5597409992928731
p3700,0.5597409992928731
p1872,0.5597409992928731
p3681,0.5597409992928731
p4920,0.5597409992928731
p3458,0.5597409992928731
p4913,0.5597409992928731
p1993,0.5597409992928731
p2403,0.5597409992928731
p3767,0.5597409992928731
p4443,0.5597409992928731
p3667,0.5597409992928731
p4958,0.5597409992928731
p3118,0.5597409992928731
p3746,0.5597409992928731
p1979,0.5597409992928731
p4453,0.5597409992928731
p3402,0.5597409992928731
p4423,0.5597409992928731
p2889,0.5597409992928731
p3908,0.5597409992928731
p3896,0.5597409992928731
p1825,0.5597409992928731
p3423,0.5597409992928731
p3386,0.5597409992928731
p4079,0.5597409992928731
p3631,0.5597409992928731
p4950,0.5597409992928731
p3012,0.5597409992928731
p3658,0.5597409992928731
p4524,0.5597409992928731
p5152,0.5597409992928731
p3643,0.5597409992928731
p2684,0.5597409992928731
p3475,0.5597409992928731
p3433,0.5597409992928731
p5156,0.5597409992928731
p2397,0.5597409992928731
p3471,0.5597409992928731
p4072,0.5597409992928731
p3279,0.5597409992928731
p3861,0.5597409992928731
p4457,0.5597409992928731
p3268,0.5597409992928731
p3912,0.5597409992928731
p3155,0.5597409992928731
p134,0.5597409992928731
p1833,0.5597409992928731
p4572,0.5597409992928731
p3869,0.5597409992928731
p1784,0.5597409992928731
p4426,0.5597409992928731
p5495,0.5597409992928731
p3702,0.5597409992928731
p4435,0.5597409992928731
p1982,0.5597409992928731
p3464,0.5597409992928731
p4442,0.5597409992928731
p1974,0.5597409992928731
p5394,0.5597409992928731
p3564,0.5597409992928731
p3889,0.5597409992928731
p5154,0.5597409992928731
p1790,0.5597409992928731
p3718,0.5597409992928731
p1777,0.5597409992928731
p3665,0.5597409992928731
p3853,0.5597409992928731
p3008,0.5597409992928731
p2192,0.5597409992928731
p3730,0.5597409992928731
p2655,0.5597409992928731
p4581,0.5597409992928731
p3481,0.5597409992928731
p4825,0.5597409992928731
p2874,0.5597409992928731
p3393,0.5597409992928731
